match_id,match_date,season,round,home_team,away_team,venue,home_score,away_score,target_home_win,target_draw,target_result,target_margin,home_win_rate_last5,away_win_rate_last5,home_avg_score_for_last5,away_avg_score_for_last5,home_avg_score_against_last5,away_avg_score_against_last5,home_win_streak,away_win_streak,home_rest_days,away_rest_days,home_ladder_points_prior,away_ladder_points_prior,home_ladder_position_prior,away_ladder_position_prior,ladder_points_diff,h2h_home_win_rate_prior,h2h_games_prior
9295,2011-08-20,2011,22,West Coast Eagles,Essendon Bombers,Domain Stadium,134,77,1,0,W,57,0.8,0.6,97.2,101.0,78.6,118.4,4,2,6.0,7.0,52,42,4.0,6.0,10,0.425,40
6310,2011-08-21,2011,22,Melbourne Demons,Richmond Tigers,Melbourne Cricket Ground,110,117,0,0,L,-7,0.2,0.2,71.6,81.2,140.2,115.4,0,1,7.0,7.0,30,26,11.0,13.0,4,0.5238095238095238,42
6906,2011-08-21,2011,22,Port Adelaide Power,Western Bulldogs,AAMI Stadium,97,157,0,0,L,-60,0.0,0.4,55.4,106.0,137.8,105.4,0,0,8.0,8.0,8,28,20.0,13.0,-20,0.6153846153846154,13
8686,2011-08-21,2011,22,Sydney Swans,St Kilda Saints,Accor Stadium,83,68,1,0,W,15,0.4,0.8,92.4,93.2,81.6,60.0,0,0,7.0,9.0,34,38,9.0,7.0,-4,0.5,45
3252,2011-08-26,2011,23,Fremantle Dockers,Collingwood Magpies,Domain Stadium,52,132,0,0,L,-80,0.0,1.0,62.0,129.0,106.2,68.4,0,18,6.0,6.0,36,68,9.0,1.0,-32,0.4,20
872,2011-08-27,2011,23,Brisbane Lions,West Coast Eagles,The Gabba,81,89,0,0,L,-8,0.2,1.0,98.6,111.8,105.6,77.6,0,5,7.0,7.0,12,56,15.0,4.0,-44,0.35294117647058826,17
3852,2011-08-27,2011,23,Geelong Cats,Sydney Swans,GMHBA Stadium,86,99,0,0,L,-13,1.0,0.4,152.6,87.8,65.0,88.0,5,1,13.0,6.0,68,38,2.0,8.0,30,0.6590909090909091,44
5120,2011-08-27,2011,23,Hawthorn Hawks,Western Bulldogs,Melbourne Cricket Ground,113,67,1,0,W,46,1.0,0.4,123.0,112.0,65.0,112.2,5,1,8.0,6.0,60,32,3.0,11.0,28,0.524390243902439,41
8096,2011-08-27,2011,23,St Kilda Saints,north melbourne kangaroos,Marvel Stadium,135,70,1,0,W,65,0.6,0.4,90.4,92.4,64.4,117.6,0,0,6.0,20.0,38,4,8.0,24.0,34,0.8,5
276,2011-08-28,2011,23,Adelaide Crows,Richmond Tigers,AAMI Stadium,99,121,0,0,L,-22,0.4,0.4,70.0,88.4,87.2,100.6,0,2,14.0,7.0,20,30,14.0,12.0,-10,0.625,24
2672,2011-08-28,2011,23,Essendon Bombers,Port Adelaide Power,Marvel Stadium,120,113,1,0,W,7,0.4,0.0,99.6,64.2,130.6,147.4,0,0,8.0,7.0,42,8,8.0,20.0,34,0.3125,16
6311,2011-08-28,2011,23,Melbourne Demons,Gold Coast Suns,Melbourne Cricket Ground,112,82,1,0,W,30,0.0,0.0,71.0,58.4,145.2,127.8,0,0,7.0,8.0,30,12,13.0,16.0,18,1.0,1
2066,2011-09-02,2011,24,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,53,149,0,0,L,-96,1.0,0.8,129.6,143.2,63.8,64.0,19,0,7.0,6.0,72,68,1.0,2.0,4,0.5128205128205128,39
1470,2011-09-03,2011,24,Carlton Blues,St Kilda Saints,Melbourne Cricket Ground,66,86,0,0,L,-20,0.4,0.6,92.6,92.0,83.0,73.6,0,1,15.0,7.0,50,42,5.0,7.0,8,0.5263157894736842,38
4213,2011-09-03,2011,24,Gold Coast Suns,hawthorn hawks,People First Stadium,97,106,0,0,L,-9,0.0,0.4,59.8,93.2,124.4,88.6,0,1,6.0,35.0,12,4,16.0,22.0,8,,0
8688,2011-09-03,2011,24,Sydney Swans,Brisbane Lions,Sydney Cricket Ground,119,67,1,0,W,52,0.6,0.2,90.2,94.0,85.6,96.8,2,0,7.0,7.0,42,12,8.0,15.0,30,0.6190476190476191,21
9297,2011-09-03,2011,24,West Coast Eagles,Adelaide Crows,Domain Stadium,145,50,1,0,W,95,1.0,0.2,116.6,78.4,81.0,101.4,6,0,7.0,6.0,60,20,4.0,14.0,40,0.5769230769230769,26
9895,2011-09-03,2011,24,Western Bulldogs,Fremantle Dockers,Marvel Stadium,107,61,1,0,W,46,0.2,0.0,106.2,59.6,121.0,119.6,0,0,7.0,8.0,32,36,13.0,9.0,-4,0.6111111111111112,18
6908,2011-09-04,2011,24,Port Adelaide Power,Melbourne Demons,Adelaide Oval,112,104,1,0,W,8,0.0,0.2,68.4,77.8,148.8,135.2,0,1,7.0,7.0,8,34,21.0,12.0,-26,0.5,20
7495,2011-09-04,2011,24,Richmond Tigers,North Melbourne Kangaroos,Marvel Stadium,91,104,0,0,L,-13,0.6,0.6,99.4,99.8,99.4,92.0,3,1,7.0,15.0,34,32,11.0,13.0,2,0.32142857142857145,42
3854,2011-09-09,2011,QF,Geelong Cats,Hawthorn Hawks,Melbourne Cricket Ground,98,67,1,0,W,31,0.8,1.0,150.4,124.6,64.4,65.8,1,6,7.0,13.0,72,64,2.0,3.0,8,0.4146341463414634,41
2067,2011-09-10,2011,QF,Collingwood Magpies,west coast eagles,Melbourne Cricket Ground,82,62,1,0,W,20,0.8,0.4,107.0,77.8,75.2,99.2,0,1,8.0,91.0,72,4,2.0,22.0,68,0.75,6
8098,2011-09-10,2011,EF,St Kilda Saints,Sydney Swans,Marvel Stadium,57,82,0,0,L,-25,0.6,0.6,94.4,91.2,76.0,84.0,2,3,7.0,7.0,46,46,6.0,7.0,0,0.4891304347826087,46
1471,2011-09-11,2011,EF,Carlton Blues,Essendon Bombers,Melbourne Cricket Ground,149,87,1,0,W,62,0.4,0.6,92.0,107.8,81.0,122.6,0,1,8.0,14.0,50,46,5.0,8.0,4,0.42857142857142855,49
5123,2011-09-16,2011,SF,Hawthorn Hawks,Sydney Swans,Melbourne Cricket Ground,122,86,1,0,W,36,0.8,0.8,111.6,87.8,69.8,75.4,0,4,7.0,6.0,64,50,3.0,6.0,14,0.6511627906976745,43
9299,2011-09-17,2011,SF,West Coast Eagles,Carlton Blues,Domain Stadium,101,98,1,0,W,3,1.0,0.6,125.0,106.0,72.0,78.8,7,1,14.0,6.0,64,54,4.0,5.0,10,0.5,30
2068,2011-09-23,2011,PF,Collingwood Magpies,hawthorn hawks,Melbourne Cricket Ground,68,65,1,0,W,3,0.8,0.6,91.6,97.0,83.4,86.6,1,2,13.0,20.0,76,8,1.0,20.0,68,0.3333333333333333,3
3855,2011-09-24,2011,PF,Geelong Cats,West Coast Eagles,Melbourne Cricket Ground,117,69,1,0,W,48,0.8,1.0,123.4,115.8,68.4,73.6,2,8,15.0,7.0,76,68,2.0,4.0,8,0.45588235294117646,34
2069,2011-10-01,2011,GF,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,81,119,0,0,L,-38,0.8,0.8,87.4,109.2,82.4,74.6,2,3,8.0,7.0,80,80,1.0,2.0,0,0.5,40
4522,2012-03-24,2012,1,Greater Western Sydney Giants,Sydney Swans,Accor Stadium,37,100,0,0,L,-63,,0.8,,93.8,,80.0,0,0,,190.0,0,0,,,0,,0
7496,2012-03-29,2012,1,Richmond Tigers,Carlton Blues,Melbourne Cricket Ground,81,125,0,0,L,-44,0.6,0.4,103.6,98.8,103.2,87.4,0,0,207.0,194.0,0,0,,,0,0.3,40
5125,2012-03-30,2012,1,Hawthorn Hawks,Collingwood Magpies,Melbourne Cricket Ground,137,115,1,0,W,22,0.8,0.6,115.4,83.2,69.8,89.4,1,0,196.0,181.0,0,0,,,0,0.6410256410256411,39
3254,2012-03-31,2012,1,Fremantle Dockers,geelong cats,Domain Stadium,105,101,1,0,W,4,0.0,0.6,63.0,103.6,122.0,88.4,0,0,210.0,273.0,0,0,,,0,0.6666666666666666,6
4214,2012-03-31,2012,1,Gold Coast Suns,Adelaide Crows,People First Stadium,68,137,0,0,L,-69,0.0,0.2,68.4,73.8,130.8,113.6,0,0,210.0,210.0,0,0,,,0,0.0,1
5726,2012-03-31,2012,1,North Melbourne Kangaroos,Essendon Bombers,Marvel Stadium,102,104,0,0,L,-2,0.8,0.6,114.6,106.8,80.8,119.2,2,0,209.0,202.0,0,0,,,0,0.47058823529411764,34
6313,2012-03-31,2012,1,Melbourne Demons,brisbane lions,Melbourne Cricket Ground,78,119,0,0,L,-41,0.2,0.4,89.2,77.0,111.0,90.0,0,0,209.0,266.0,0,0,,,0,0.3333333333333333,3
6909,2012-04-01,2012,1,Port Adelaide Power,st kilda saints,AAMI Stadium,89,85,1,0,W,4,0.2,0.8,75.0,89.6,147.4,72.4,1,1,210.0,309.0,0,0,,,0,1.0,2
9896,2012-04-01,2012,1,Western Bulldogs,West Coast Eagles,Marvel Stadium,87,136,0,0,L,-49,0.4,0.8,105.4,107.6,104.8,84.6,1,0,211.0,190.0,0,0,,,0,0.35714285714285715,35
875,2012-04-05,2012,2,Brisbane Lions,Carlton Blues,The Gabba,63,154,0,0,L,-91,0.2,0.4,92.0,100.8,96.2,86.6,0,1,215.0,7.0,0,4,,4.0,-4,0.5,22
279,2012-04-07,2012,2,Adelaide Crows,Western Bulldogs,AAMI Stadium,82,64,1,0,W,18,0.4,0.4,96.4,103.8,101.8,111.4,1,0,7.0,6.0,4,0,3.0,16.0,4,0.48,25
2071,2012-04-07,2012,2,Collingwood Magpies,Richmond Tigers,Melbourne Cricket Ground,85,64,1,0,W,21,0.4,0.6,79.8,101.8,106.4,98.8,0,0,8.0,9.0,0,0,13.0,16.0,0,0.5789473684210527,38
2675,2012-04-07,2012,2,Essendon Bombers,Port Adelaide Power,Marvel Stadium,111,86,1,0,W,25,0.6,0.4,107.6,88.6,119.8,132.6,1,2,7.0,6.0,4,4,9.0,7.0,0,0.35294117647058826,17
8692,2012-04-07,2012,2,Sydney Swans,Fremantle Dockers,Sydney Cricket Ground,94,81,1,0,W,13,0.8,0.2,97.2,69.6,73.8,119.6,1,1,14.0,7.0,4,4,4.0,8.0,0,0.5,18
9302,2012-04-07,2012,2,West Coast Eagles,Melbourne Demons,Domain Stadium,166,58,1,0,W,108,0.8,0.2,108.0,93.2,86.6,108.0,1,0,6.0,7.0,4,0,5.0,16.0,4,0.6111111111111112,36
5727,2012-04-08,2012,2,North Melbourne Kangaroos,Greater Western Sydney Giants,Ninja Stadium,183,54,1,0,W,129,0.6,0.0,106.6,37.0,79.4,100.0,0,0,8.0,15.0,0,0,11.0,19.0,0,,0
8100,2012-04-08,2012,2,St Kilda Saints,Gold Coast Suns,Marvel Stadium,139,47,1,0,W,92,0.4,0.0,83.2,74.4,78.0,120.6,0,0,211.0,8.0,0,0,,16.0,0,1.0,1
3858,2012-04-09,2012,2,Geelong Cats,Hawthorn Hawks,Melbourne Cricket Ground,92,90,1,0,W,2,0.8,0.8,113.8,103.4,73.8,86.4,4,2,191.0,10.0,0,4,,9.0,-4,0.42857142857142855,42
1475,2012-04-13,2012,3,Carlton Blues,Collingwood Magpies,Melbourne Cricket Ground,122,62,1,0,W,60,0.6,0.6,118.4,86.2,83.6,89.4,2,1,8.0,6.0,8,4,2.0,11.0,4,0.5510204081632653,49
3256,2012-04-14,2012,3,Fremantle Dockers,Brisbane Lions,Domain Stadium,64,35,1,0,W,29,0.2,0.2,68.8,83.6,115.4,105.0,0,0,7.0,9.0,4,0,11.0,20.0,4,0.4,15
4216,2012-04-14,2012,3,Gold Coast Suns,Essendon Bombers,People First Stadium,88,105,0,0,L,-17,0.0,0.6,71.6,99.8,123.8,116.8,0,2,6.0,7.0,0,8,20.0,5.0,-8,,0
6911,2012-04-14,2012,3,Port Adelaide Power,sydney swans,AAMI Stadium,83,105,0,0,L,-22,0.4,0.8,99.4,93.6,115.4,80.4,0,1,7.0,371.0,4,0,12.0,,4,,0
7498,2012-04-14,2012,3,Richmond Tigers,Melbourne Demons,Melbourne Cricket Ground,133,74,1,0,W,59,0.4,0.2,94.8,92.4,104.6,119.2,0,0,7.0,7.0,0,0,18.0,20.0,0,0.4883720930232558,43
9898,2012-04-14,2012,3,Western Bulldogs,st kilda saints,Marvel Stadium,40,103,0,0,L,-63,0.4,0.6,96.4,90.8,97.8,77.2,0,0,7.0,13.0,0,0,18.0,17.0,0,0.5,3
4524,2012-04-15,2012,3,Greater Western Sydney Giants,West Coast Eagles,Blacktown International,69,150,0,0,L,-81,0.0,0.8,45.5,123.4,141.5,82.0,0,2,7.0,8.0,0,8,22.0,3.0,-8,,0
5127,2012-04-15,2012,3,Hawthorn Hawks,Adelaide Crows,Melbourne Cricket Ground,140,84,1,0,W,56,0.6,0.4,105.8,90.6,91.6,98.8,0,2,6.0,8.0,4,8,12.0,4.0,-4,0.44,25
5728,2012-04-15,2012,3,North Melbourne Kangaroos,Geelong Cats,Marvel Stadium,131,114,1,0,W,17,0.6,1.0,118.8,115.0,74.8,72.0,1,5,7.0,6.0,4,4,9.0,13.0,0,0.4782608695652174,46
8102,2012-04-20,2012,4,St Kilda Saints,Fremantle Dockers,Marvel Stadium,79,92,0,0,L,-13,0.6,0.4,97.0,72.6,69.6,93.8,1,1,12.0,6.0,4,8,9.0,8.0,-4,0.6,20
281,2012-04-21,2012,4,Adelaide Crows,greater western sydney giants,AAMI Stadium,96,50,1,0,W,46,0.4,,90.4,,107.6,,0,0,6.0,,8,0,8.0,,8,,0
877,2012-04-21,2012,4,Brisbane Lions,Gold Coast Suns,The Gabba,111,46,1,0,W,65,0.0,0.0,66.0,76.4,105.6,119.8,0,0,7.0,7.0,0,0,22.0,19.0,0,0.5,2
1476,2012-04-21,2012,4,Carlton Blues,Essendon Bombers,Melbourne Cricket Ground,79,109,0,0,L,-30,0.8,0.8,129.6,105.4,78.8,107.6,3,3,8.0,7.0,12,12,2.0,4.0,0,0.44,50
2073,2012-04-21,2012,4,Collingwood Magpies,Port Adelaide Power,Marvel Stadium,97,73,1,0,W,24,0.4,0.4,82.2,96.6,101.4,105.0,0,0,8.0,7.0,4,4,16.0,15.0,0,0.5294117647058824,17
9304,2012-04-21,2012,4,West Coast Eagles,Hawthorn Hawks,Domain Stadium,51,46,1,0,W,5,0.8,0.6,124.4,111.2,85.8,95.0,3,1,6.0,6.0,12,8,2.0,8.0,4,0.5882352941176471,34
3860,2012-04-22,2012,4,Geelong Cats,Richmond Tigers,GMHBA Stadium,75,65,1,0,W,10,0.8,0.4,108.0,98.0,87.6,97.4,0,1,7.0,8.0,4,4,15.0,14.0,0,0.8205128205128205,39
6316,2012-04-22,2012,4,Melbourne Demons,Western Bulldogs,Melbourne Cricket Ground,67,88,0,0,L,-21,0.2,0.2,85.2,73.0,122.4,99.0,0,0,8.0,8.0,0,0,22.0,19.0,0,0.4523809523809524,42
8694,2012-04-22,2012,4,Sydney Swans,North Melbourne Kangaroos,Sydney Cricket Ground,113,77,1,0,W,36,0.8,0.8,96.2,132.6,72.8,81.6,2,2,15.0,7.0,8,8,6.0,7.0,0,0.524390243902439,41
2074,2012-04-25,2012,5,Collingwood Magpies,Essendon Bombers,Melbourne Cricket Ground,80,79,1,0,W,1,0.4,0.8,88.0,103.2,103.0,100.8,1,4,4.0,4.0,8,16,10.0,2.0,-8,0.47,50
3258,2012-04-27,2012,5,Fremantle Dockers,Carlton Blues,Domain Stadium,57,65,0,0,L,-8,0.6,0.6,80.6,115.6,83.2,83.2,2,0,7.0,6.0,12,12,6.0,4.0,0,0.5217391304347826,23
878,2012-04-28,2012,5,Brisbane Lions,Geelong Cats,The Gabba,41,79,0,0,L,-38,0.2,0.8,71.4,103.4,94.4,87.2,1,1,7.0,6.0,4,8,17.0,10.0,-4,0.5294117647058824,17
4526,2012-04-28,2012,5,Greater Western Sydney Giants,Western Bulldogs,Manuka Oval,62,104,0,0,L,-42,0.0,0.4,53.333333333333336,77.2,144.33333333333334,89.8,0,1,13.0,6.0,0,4,23.0,18.0,-4,,0
5730,2012-04-28,2012,5,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,127,93,1,0,W,34,0.6,0.0,119.4,69.2,95.2,119.6,0,0,6.0,7.0,8,0,9.0,22.0,8,1.0,1
6317,2012-04-28,2012,5,Melbourne Demons,St Kilda Saints,Melbourne Cricket Ground,66,84,0,0,L,-18,0.0,0.6,76.2,99.2,123.6,71.4,0,0,6.0,8.0,0,4,21.0,12.0,-4,0.6052631578947368,38
282,2012-04-29,2012,5,Adelaide Crows,Port Adelaide Power,AAMI Stadium,110,91,1,0,W,19,0.6,0.4,89.8,88.6,93.4,100.4,1,0,8.0,8.0,12,4,6.0,17.0,8,0.41379310344827586,29
5129,2012-04-29,2012,5,Hawthorn Hawks,Sydney Swans,UTAS Stadium,69,106,0,0,L,-37,0.6,0.8,107.0,95.0,85.6,74.8,0,3,8.0,7.0,8,12,11.0,5.0,-4,0.6590909090909091,44
7500,2012-04-29,2012,5,Richmond Tigers,West Coast Eagles,Marvel Stadium,97,107,0,0,L,-10,0.2,0.8,86.8,114.4,92.6,75.4,0,4,7.0,8.0,4,16,16.0,1.0,-12,0.3448275862068966,29
9901,2012-05-04,2012,6,Western Bulldogs,Collingwood Magpies,Marvel Stadium,77,98,0,0,L,-21,0.4,0.6,76.6,87.8,90.0,95.0,2,2,6.0,9.0,8,12,12.0,9.0,-4,0.4024390243902439,41
2679,2012-05-05,2012,6,Essendon Bombers,Brisbane Lions,Marvel Stadium,129,62,1,0,W,67,0.8,0.2,101.6,63.4,87.0,92.4,0,0,10.0,7.0,16,4,5.0,18.0,12,0.5,16
3862,2012-05-05,2012,6,Geelong Cats,Melbourne Demons,GMHBA Stadium,119,76,1,0,W,43,0.8,0.0,95.8,68.6,81.6,118.0,2,0,7.0,7.0,12,0,8.0,20.0,12,0.6627906976744186,43
4219,2012-05-05,2012,6,Gold Coast Suns,Fremantle Dockers,People First Stadium,87,94,0,0,L,-7,0.0,0.6,68.4,79.8,123.8,74.8,0,0,7.0,8.0,0,12,21.0,9.0,-12,0.0,1
8104,2012-05-05,2012,6,St Kilda Saints,Hawthorn Hawks,Melbourne Cricket Ground,88,123,0,0,L,-35,0.6,0.4,89.0,96.4,70.6,89.6,1,0,7.0,6.0,8,8,10.0,11.0,0,0.3,35
8696,2012-05-05,2012,6,Sydney Swans,Adelaide Crows,Sydney Cricket Ground,94,99,0,0,L,-5,0.8,0.8,99.8,101.8,77.2,82.6,4,2,6.0,6.0,16,16,3.0,5.0,0,0.32142857142857145,28
1478,2012-05-06,2012,6,Carlton Blues,Greater Western Sydney Giants,Marvel Stadium,110,43,1,0,W,67,0.8,0.0,109.0,55.5,74.4,134.25,1,0,9.0,8.0,16,0,4.0,23.0,16,,0
6914,2012-05-06,2012,6,Port Adelaide Power,Richmond Tigers,AAMI Stadium,54,91,0,0,L,-37,0.2,0.2,84.4,88.0,101.6,93.2,0,0,7.0,7.0,4,4,17.0,16.0,0,0.7222222222222222,18
9306,2012-05-06,2012,6,West Coast Eagles,North Melbourne Kangaroos,Domain Stadium,120,95,1,0,W,25,1.0,0.6,122.0,124.0,71.4,95.6,5,1,7.0,8.0,20,12,1.0,9.0,8,0.5142857142857142,35
6319,2012-05-11,2012,7,Melbourne Demons,hawthorn hawks,Melbourne Cricket Ground,49,115,0,0,L,-66,0.0,0.4,68.2,83.0,118.0,81.6,0,0,6.0,231.0,0,0,21.0,,0,,0
284,2012-05-12,2012,7,Adelaide Crows,Geelong Cats,AAMI Stadium,122,72,1,0,W,50,0.8,0.8,94.2,95.8,87.8,80.6,3,3,7.0,7.0,20,16,4.0,6.0,4,0.4074074074074074,27
880,2012-05-12,2012,7,Brisbane Lions,collingwood magpies,The Gabba,58,116,0,0,L,-58,0.2,0.7,62.4,95.2,94.4,72.2,0,1,7.0,322.0,4,0,19.0,,4,0.8333333333333334,6
2680,2012-05-12,2012,7,Essendon Bombers,west coast eagles,Marvel Stadium,113,52,1,0,W,61,0.8,0.4,106.6,75.4,79.0,88.8,1,0,7.0,245.0,20,0,4.0,,20,1.0,1
4528,2012-05-12,2012,7,Greater Western Sydney Giants,Gold Coast Suns,Manuka Oval,94,67,1,0,W,27,0.0,0.0,53.0,72.2,129.4,115.2,0,0,6.0,7.0,0,0,26.0,22.0,0,,0
7502,2012-05-12,2012,7,Richmond Tigers,Sydney Swans,Melbourne Cricket Ground,91,62,1,0,W,29,0.4,0.8,90.0,101.4,79.0,72.6,1,0,6.0,7.0,8,16,12.0,5.0,-8,0.475,40
3260,2012-05-13,2012,7,Fremantle Dockers,Port Adelaide Power,Domain Stadium,87,47,1,0,W,40,0.6,0.0,77.6,77.4,72.0,102.8,1,0,8.0,7.0,16,4,6.0,19.0,12,0.3684210526315789,19
5732,2012-05-13,2012,7,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,83,101,0,0,L,-18,0.6,0.4,122.6,74.6,98.8,82.4,0,0,7.0,9.0,12,8,9.0,13.0,4,0.5348837209302325,43
8105,2012-05-14,2012,7,St Kilda Saints,carlton blues,Marvel Stadium,122,98,1,0,W,24,0.4,0.8,89.4,115.4,82.0,78.2,0,4,9.0,290.0,8,0,13.0,,8,0.3333333333333333,3
2077,2012-05-18,2012,8,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,96,84,1,0,W,12,0.8,0.6,84.4,91.8,83.0,87.0,3,0,14.0,6.0,16,16,8.0,7.0,0,0.4878048780487805,41
2681,2012-05-19,2012,8,Essendon Bombers,Richmond Tigers,Melbourne Cricket Ground,128,109,1,0,W,19,0.8,0.6,107.0,95.4,72.2,74.4,2,2,7.0,7.0,24,12,2.0,12.0,12,0.7125,40
5132,2012-05-19,2012,8,Hawthorn Hawks,Fremantle Dockers,UTAS Stadium,119,63,1,0,W,56,0.4,0.8,93.6,78.8,84.2,62.6,1,2,14.0,6.0,12,20,11.0,5.0,-8,0.6842105263157895,19
6916,2012-05-19,2012,8,Port Adelaide Power,North Melbourne Kangaroos,AAMI Stadium,95,93,1,0,W,2,0.0,0.4,69.6,102.6,98.0,108.2,0,0,6.0,6.0,4,12,19.0,11.0,-8,0.2857142857142857,21
8698,2012-05-19,2012,8,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,138,37,1,0,W,101,0.6,0.0,93.8,66.4,83.4,107.8,0,0,7.0,8.0,16,0,7.0,25.0,16,0.5333333333333333,45
9903,2012-05-19,2012,8,Western Bulldogs,Gold Coast Suns,TIO Stadium,72,34,1,0,W,38,0.6,0.0,82.0,76.2,82.6,106.2,1,0,6.0,7.0,12,0,13.0,24.0,12,1.0,2
881,2012-05-20,2012,8,Brisbane Lions,Greater Western Sydney Giants,The Gabba,132,40,1,0,W,92,0.2,0.2,61.4,64.4,86.8,122.8,0,1,8.0,8.0,4,4,20.0,21.0,0,,0
1480,2012-05-20,2012,8,Carlton Blues,Adelaide Crows,Marvel Stadium,55,124,0,0,L,-69,0.8,0.8,106.0,102.2,66.8,89.4,2,4,14.0,8.0,20,24,4.0,3.0,-4,0.5,24
9308,2012-05-20,2012,8,West Coast Eagles,St Kilda Saints,Domain Stadium,121,91,1,0,W,30,1.0,0.6,118.8,102.4,73.0,85.2,6,1,14.0,6.0,24,12,3.0,11.0,12,0.546875,32
9904,2012-05-25,2012,9,Western Bulldogs,Geelong Cats,Marvel Stadium,75,95,0,0,L,-20,0.8,0.6,88.4,85.8,68.8,80.0,2,0,6.0,7.0,16,16,10.0,9.0,0,0.40476190476190477,42
286,2012-05-26,2012,9,Adelaide Crows,collingwood magpies,AAMI Stadium,49,75,0,0,L,-26,1.0,0.8,110.2,103.2,72.4,68.6,5,2,6.0,14.0,28,4,2.0,17.0,24,1.0,1
4222,2012-05-26,2012,9,Gold Coast Suns,port adelaide power,People First Stadium,70,118,0,0,L,-48,0.0,0.2,65.4,78.2,99.6,103.8,0,0,7.0,328.0,0,0,24.0,,0,,0
4530,2012-05-26,2012,9,Greater Western Sydney Giants,Essendon Bombers,ENGIE Stadium,53,119,0,0,L,-66,0.2,0.8,61.6,111.6,112.6,76.4,0,3,6.0,7.0,4,28,22.0,2.0,-24,,0
7504,2012-05-26,2012,9,Richmond Tigers,Hawthorn Hawks,Melbourne Cricket Ground,137,75,1,0,W,62,0.4,0.6,90.6,99.4,85.2,78.4,0,2,7.0,7.0,12,16,13.0,9.0,-4,0.3684210526315789,38
8107,2012-05-26,2012,9,St Kilda Saints,sydney swans,Marvel Stadium,111,83,1,0,W,28,0.4,0.8,92.8,90.4,100.0,73.2,0,2,6.0,42.0,12,4,13.0,21.0,8,0.0,1
1481,2012-05-27,2012,9,Carlton Blues,Melbourne Demons,Melbourne Cricket Ground,107,49,1,0,W,58,0.6,0.0,86.2,59.0,79.0,108.8,0,0,7.0,8.0,20,0,5.0,26.0,20,0.4883720930232558,43
5734,2012-05-27,2012,9,North Melbourne Kangaroos,Brisbane Lions,Marvel Stadium,112,96,1,0,W,16,0.2,0.4,95.0,80.8,104.4,82.0,0,1,8.0,7.0,12,8,13.0,15.0,4,0.41304347826086957,23
9309,2012-05-27,2012,9,West Coast Eagles,fremantle dockers,Domain Stadium,84,36,1,0,W,48,1.0,0.2,109.8,78.2,79.6,106.2,7,0,7.0,357.0,28,0,2.0,,28,0.25,4
8108,2012-06-01,2012,10,St Kilda Saints,Richmond Tigers,Marvel Stadium,113,121,0,0,L,-8,0.6,0.6,99.2,105.0,98.2,85.2,1,1,6.0,6.0,16,16,9.0,11.0,0,0.6025641025641025,39
2683,2012-06-02,2012,10,Essendon Bombers,Melbourne Demons,Melbourne Cricket Ground,52,58,0,0,L,-6,0.8,0.0,113.6,55.4,71.2,112.6,4,0,7.0,6.0,32,0,2.0,27.0,32,0.6829268292682927,41
3263,2012-06-02,2012,10,Fremantle Dockers,Adelaide Crows,Domain Stadium,82,111,0,0,L,-29,0.6,0.8,78.6,100.8,79.4,77.4,0,0,14.0,7.0,20,28,8.0,3.0,-8,0.4583333333333333,24
3866,2012-06-02,2012,10,Geelong Cats,Greater Western Sydney Giants,GMHBA Stadium,126,61,1,0,W,65,0.6,0.2,89.8,58.4,82.0,106.4,1,0,8.0,7.0,20,4,7.0,23.0,16,,0
5134,2012-06-02,2012,10,Hawthorn Hawks,North Melbourne Kangaroos,UTAS Stadium,174,59,1,0,W,115,0.4,0.4,86.4,102.0,89.0,101.0,0,1,7.0,6.0,16,16,12.0,10.0,0,0.53125,48
6918,2012-06-02,2012,10,Port Adelaide Power,Carlton Blues,AAMI Stadium,99,45,1,0,W,54,0.2,0.6,72.0,83.2,95.6,76.4,1,1,14.0,6.0,8,24,16.0,4.0,-16,0.631578947368421,19
883,2012-06-03,2012,10,Brisbane Lions,West Coast Eagles,The Gabba,102,100,1,0,W,2,0.2,1.0,77.8,96.6,95.2,73.0,0,8,7.0,7.0,8,32,16.0,1.0,-24,0.3333333333333333,18
2079,2012-06-03,2012,10,Collingwood Magpies,Gold Coast Suns,Melbourne Cricket Ground,149,52,1,0,W,97,0.8,0.0,86.6,70.2,87.0,101.0,4,0,16.0,8.0,20,0,9.0,26.0,20,1.0,1
8700,2012-06-03,2012,10,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,132,40,1,0,W,92,0.6,0.6,102.6,85.8,74.6,74.4,1,0,15.0,9.0,20,16,7.0,13.0,4,0.3918918918918919,37
1483,2012-06-08,2012,11,Carlton Blues,geelong cats,Marvel Stadium,85,97,0,0,L,-12,0.6,0.6,76.4,100.2,74.4,84.4,0,0,6.0,69.0,24,0,5.0,24.0,24,1.0,1
2684,2012-06-09,2012,11,Essendon Bombers,Sydney Swans,Marvel Stadium,82,86,0,0,L,-4,0.8,0.6,108.2,106.4,66.8,67.2,0,2,7.0,6.0,32,24,2.0,4.0,8,0.5595238095238095,42
